Protein Type	Protein Names	File Name	Accession ID	Hit Number	Hit ID	Hit Length	Species	Query Definition	Hsp Bit Score	Hsp Score	Hsp E-value	Identity	Positives	Gaps	Hsp Qseq	Hsp Hseq	Database
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	203	KAK3846688.1	334	Linnemannia gamsii	>KAK3846688.1 MAG: cyclin dependent kinase 2-alpha [Linnemannia gamsii]	N/A	399	2.00E-137	63.32	238/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	204	CAE6438556.1	296	Rhizoctonia solani	>CAE6438556.1 unnamed protein product [Rhizoctonia solani]	N/A	397	2.00E-137	63.61	231/294	4/294	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	205	RCK62312.1	293	Candida viswanathii	>RCK62312.1 Cyclin-dependent kinase 1 [Candida viswanathii]	N/A	397	2.00E-137	64.14	232/290	2/290	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	206	UOP56879.1	297	Thecaphora frezii	>UOP56879.1 putative cyclin-dependent kinase 1 [Thecaphora frezii]	N/A	397	2.00E-137	62.71	236/295	5/295	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	207	CAE7068631.1	296	Rhizoctonia solani	>CAE7068631.1 unnamed protein product [Rhizoctonia solani]	N/A	397	2.00E-137	63.27	231/294	4/294	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	208	XP_052942212.1	297	Dioszegia hungarica	>XP_052942212.1 kinase-like domain-containing protein [Dioszegia hungarica]	N/A	397	3.00E-137	63.89	229/288	1/288	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	209	KAH7338641.1	296	Rhizoctonia solani	>KAH7338641.1 Pkinase-domain-containing protein [Rhizoctonia solani]	N/A	397	3.00E-137	63.61	231/294	4/294	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	210	OWB50961.1	317		>OWB50961.1 hypothetical protein B5S27_g2516 [[Candida] boidinii]	N/A	398	3.00E-137	63.92	236/291	2/291	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	211	KAK9315484.1	319	Lipomyces starkeyi	>KAK9315484.1 kinase-like domain-containing protein [Lipomyces starkeyi]	N/A	398	3.00E-137	64.01	235/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	212	KAF9551448.1	313	Mortierella hygrophila	>KAF9551448.1 Cyclin-dependent kinase catalytic subunit [Mortierella hygrophila]	N/A	398	3.00E-137	64.36	232/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	213	EMG48841.1	309	Candida maltosa Xu316	">EMG48841.1 Cell division control protein 28, partial [Candida maltosa Xu316]"	N/A	397	3.00E-137	63.05	239/295	2/295	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	214	XP_002545869.1	293	Candida tropicalis MYA-3404	>XP_002545869.1 cell division control protein 28 [Candida tropicalis MYA-3404]	N/A	397	3.00E-137	64.14	232/290	2/290	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	215	KAK9359184.1	319	Lipomyces starkeyi	>KAK9359184.1 kinase-like domain-containing protein [Lipomyces starkeyi]	N/A	398	3.00E-137	64.01	235/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	216	KAK9485428.1	319	Lipomyces starkeyi	>KAK9485428.1 kinase-like domain-containing protein [Lipomyces starkeyi]	N/A	398	3.00E-137	64.01	235/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	217	XP_002614563.2	310	Clavispora lusitaniae	>XP_002614563.2 Cyclin-dependent kinase 1 [Clavispora lusitaniae]	N/A	397	4.00E-137	64.51	236/293	6/293	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	218	XP_028891635.1	310		>XP_028891635.1 cyclin-dependent_kinase_1 [[Candida] auris]	N/A	397	4.00E-137	63.64	241/297	6/297	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	219	KAG0379717.1	334	Mortierella sp. AD032	>KAG0379717.1 Cyclin-dependent kinase 3 [Mortierella sp. AD032]	N/A	398	4.00E-137	63.32	238/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	220	RCK59295.1	293	Candida viswanathii	>RCK59295.1 Cyclin-dependent kinase 1 [Candida viswanathii]	N/A	397	4.00E-137	64.14	232/290	2/290	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	221	RKP23620.1	296	Syncephalis pseudoplumigaleata	>RKP23620.1 kinase-like domain-containing protein [Syncephalis pseudoplumigaleata]	N/A	397	4.00E-137	61.64	232/292	1/292	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	222	ORY25846.1	296	Naematelia encephala	>ORY25846.1 kinase-like domain-containing protein [Naematelia encephala]	N/A	397	5.00E-137	63.67	237/289	1/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	223	OWB57687.1	317		>OWB57687.1 hypothetical protein B5S28_g3652 [[Candida] boidinii]	N/A	397	5.00E-137	63.92	236/291	2/291	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	224	CAE6454518.1	296	Rhizoctonia solani	>CAE6454518.1 unnamed protein product [Rhizoctonia solani]	N/A	397	5.00E-137	63.61	231/294	4/294	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	225	PWN47102.1	296	Violaceomyces palustris	>PWN47102.1 putative Cdk1-cyclin-dependent kinase 1 [Violaceomyces palustris]	N/A	397	5.00E-137	63.85	236/296	8/296	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	226	XP_041139167.1	318	Brettanomyces bruxellensis	>XP_041139167.1 Cyclin-dependent kinase catalytic subunit [Brettanomyces bruxellensis]	N/A	397	7.00E-137	63.09	240/298	7/298	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	227	KAK6879834.1	293	Candida tropicalis	>KAK6879834.1 Cyclin-dependent kinase 1 [Candida tropicalis]	N/A	396	7.00E-137	64.14	232/290	2/290	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	228	KAF9287001.1	313	Linnemannia elongata	>KAF9287001.1 Cyclin-dependent kinase catalytic subunit [Linnemannia elongata]	N/A	397	8.00E-137	64.36	233/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	229	CAH2350108.1	309		>CAH2350108.1 cyclin-dependent kinase 1 [[Candida] railenensis]	N/A	397	8.00E-137	64.6	235/291	2/291	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	230	KAI9004246.1	293	Gaertneriomyces semiglobifer	>KAI9004246.1 kinase-like domain-containing protein [Gaertneriomyces semiglobifer]	N/A	396	8.00E-137	65.17	229/290	2/290	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	231	KAJ3101678.1	302	Phlyctochytrium planicorne	>KAJ3101678.1 Cyclin-dependent kinase catalytic subunit [Phlyctochytrium planicorne]	N/A	396	8.00E-137	65.28	230/288	5/288	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	232	RSH94520.1	305	Saitozyma podzolica	>RSH94520.1 Cyclin-dependent kinase catalytic subunit [Saitozyma podzolica]	N/A	396	8.00E-137	62.21	236/299	12/299	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	233	XP_016292122.1	298	Kalmanozyma brasiliensis GHG001	>XP_016292122.1 Protein kinase domain protein [Kalmanozyma brasiliensis GHG001]	N/A	396	8.00E-137	63.18	235/296	6/296	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	234	KAK3824406.1	313	Linnemannia elongata	>KAK3824406.1 MAG: kinase-like domain-containing protein [Linnemannia elongata]	N/A	397	9.00E-137	64.36	233/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	235	EPZ32720.1	308	Rozella allomycis	>EPZ32720.1 CDC2 Cell division control 2-like protein [Rozella allomycis	N/A	396	9.00E-137	65.41	231/292	3/292	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	236	KAF9156115.1	313	Linnemannia schmuckeri	>KAF9156115.1 Cyclin-dependent kinase catalytic subunit [Linnemannia schmuckeri]	N/A	397	1.00E-136	64.36	233/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	237	XP_007373649.1	317	Spathaspora passalidarum	>XP_007373649.1 uncharacterized protein SPAPADRAFT_59489 [Spathaspora passalidarum	N/A	397	1.00E-136	62.75	240/298	4/298	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	238	KAK9373369.1	319	Lipomyces chichibuensis	>KAK9373369.1 kinase-like domain-containing protein [Lipomyces chichibuensis]	N/A	397	1.00E-136	64.01	235/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	239	KAJ9109229.1	299	Naganishia friedmannii	>KAJ9109229.1 Cyclin-dependent kinase catalytic subunit [Naganishia friedmannii]	N/A	396	1.00E-136	64.24	230/288	1/288	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	240	KAK9327674.1	319	Lipomyces starkeyi	>KAK9327674.1 kinase-like domain-containing protein [Lipomyces starkeyi]	N/A	397	1.00E-136	63.67	234/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	241	XP_713486.1	317	Candida albicans	>XP_713486.1 cyclin-dependent serine/threonine-protein kinase [Candida albicans	N/A	396	1.00E-136	64.01	236/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	242	XP_015466385.1	309	Debaryomyces fabryi	>XP_015466385.1 Cyclin-dependent kinase 1 [Debaryomyces fabryi]	N/A	396	1.00E-136	64.95	234/291	2/291	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	243	KAJ2786956.1	301	Coemansia interrupta	>KAJ2786956.1 Cyclin-dependent kinase catalytic subunit [Coemansia interrupta]	N/A	396	1.00E-136	62.98	231/289	1/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	244	KAG0272716.1	312	Linnemannia exigua	>KAG0272716.1 Cyclin-dependent kinase catalytic subunit [Linnemannia exigua]	N/A	396	1.00E-136	64.01	233/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	245	CAG8488036.1	299	Paraglomus brasilianum	>CAG8488036.1 10258_t:CDS:2 [Paraglomus brasilianum]	N/A	395	1.00E-136	61.67	227/287	0/287	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	246	KAI5451935.1	298	Naganishia albida	>KAI5451935.1 Cyclin-dependent kinase catalytic subunit [Naganishia albida]	N/A	395	1.00E-136	64.24	232/288	1/288	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	247	KAF9901561.1	312	Linnemannia zychae	>KAF9901561.1 Cyclin-dependent kinase catalytic subunit [Linnemannia zychae]	N/A	396	2.00E-136	64.01	233/289	2/289	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	248	KAI8896028.1	292	Globomyces pollinis-pini	>KAI8896028.1 kinase-like domain-containing protein [Globomyces pollinis-pini]	N/A	395	2.00E-136	65.7	220/277	0/277	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	249	KAF9355723.1	310	Mortierella sp. AD094	>KAF9355723.1 Cyclin-dependent kinase catalytic subunit [Mortierella sp. AD094]	N/A	395	2.00E-136	63.95	235/294	6/294	Query	Subject	Fungal
Cell Cycle Regulation Proteins	Cyclin-dependent kinase 1	P06493_blastp_results.txt	P06493	250	NP_001342995.1	297	Schizosaccharomyces	>NP_001342995.1 cyclin-dependent protein kinase Cdk1/Cdc2 [Schizosaccharomyces	N/A	395	2.00E-136	63.85	229/296	6/296	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	1	KAF9966830.1	860	Mortierella alpina	>KAF9966830.1 hypothetical protein BGZ70_001108 [Mortierella alpina]	N/A	52	1.00E-05	44.44	49/90	15/90	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	2	CAG8517362.1	235	Ambispora gerdemannii	>CAG8517362.1 10634_t:CDS:1 [Ambispora gerdemannii]	N/A	51.2	2.00E-05	60.38	38/53	Apr-53	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	3	CUA70982.1	154	Rhizoctonia solani	>CUA70982.1 hypothetical protein RSOLAG22IIIB_09260 [Rhizoctonia solani]	N/A	49.7	3.00E-05	58	36/50	Mar-50	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	4	CAE6474637.1	166	Rhizoctonia solani	>CAE6474637.1 unnamed protein product [Rhizoctonia solani]	N/A	48.9	6.00E-05	56	35/50	Mar-50	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	5	CUA71941.1	152	Rhizoctonia solani	>CUA71941.1 hypothetical protein RSOLAG22IIIB_09954 [Rhizoctonia solani]	N/A	48.5	7.00E-05	56	35/50	Mar-50	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	6	KAI1311586.1	116	Mortierella claussenii	>KAI1311586.1 hypothetical protein EDD11_003361 [Mortierella claussenii]	N/A	47.4	9.00E-05	56.6	38/53	Apr-53	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	7	KAF8684948.1	148	Rhizoctonia solani	>KAF8684948.1 hypothetical protein RHS04_00942 [Rhizoctonia solani]	N/A	46.6	3.00E-04	47.69	43/65	Apr-65	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	8	CAE6534767.1	218	Rhizoctonia solani	>CAE6534767.1 unnamed protein product [Rhizoctonia solani]	N/A	47.4	4.00E-04	51.79	40/56	Apr-56	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	9	CAG8623866.1	209	Acaulospora morrowiae	>CAG8623866.1 6904_t:CDS:1 [Acaulospora morrowiae]	N/A	47	5.00E-04	46.05	45/76	13/76	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	10	CAG8739970.1	161	Ambispora leptoticha	">CAG8739970.1 11050_t:CDS:2, partial [Ambispora leptoticha]"	N/A	46.2	5.00E-04	43.9	45/82	13/82	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	11	KKZ65694.1	114	Emmonsia crescens UAMH 3008	>KKZ65694.1 hypothetical protein EMCG_01256 [Emmonsia crescens UAMH 3008]	N/A	45.1	8.00E-04	40.66	44/91	Dec-91	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	12	CAE7210733.1	202	Rhizoctonia solani	>CAE7210733.1 unnamed protein product [Rhizoctonia solani]	N/A	46.2	8.00E-04	49.18	40/61	Apr-61	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	13	PGH30187.1	204	Emmonsia crescens	>PGH30187.1 hypothetical protein GX50_07052 [Emmonsia crescens]	N/A	46.2	9.00E-04	39.56	44/91	Dec-91	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	14	KAJ3079065.1	85	Physocladia obscura	">KAJ3079065.1 hypothetical protein HK100_010522, partial [Physocladia obscura]"	N/A	43.9	0.001	57.41	35/54	0/54	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	15	KAI8892400.1	422	Globomyces pollinis-pini	>KAI8892400.1 hypothetical protein BC833DRAFT_625863 [Globomyces pollinis-pini]	N/A	46.2	0.001	37.66	40/77	Apr-77	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	16	EUC54115.1	214	Rhizoctonia solani AG-3	>EUC54115.1 interferon-induced 6-16 family protein [Rhizoctonia solani AG-3	N/A	45.4	0.002	50.85	39/59	Apr-59	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	17	CAE6437049.1	214	Rhizoctonia solani	>CAE6437049.1 unnamed protein product [Rhizoctonia solani]	N/A	45.4	0.002	50.85	39/59	Apr-59	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	18	KAF9535935.1	94	Mortierella hygrophila	">KAF9535935.1 hypothetical protein EC957_001382, partial [Mortierella hygrophila]"	N/A	43.9	0.002	58.33	31/48	Apr-48	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	19	CAE6467670.1	213	Rhizoctonia solani	>CAE6467670.1 unnamed protein product [Rhizoctonia solani]	N/A	45.4	0.002	50.85	40/59	Apr-59	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	20	CAG8481156.1	155	Funneliformis caledonium	>CAG8481156.1 6629_t:CDS:2 [Funneliformis caledonium]	N/A	44.7	0.002	56.86	34/51	Apr-51	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	21	CAG8694583.1	246	Ambispora leptoticha	">CAG8694583.1 14042_t:CDS:10, partial [Ambispora leptoticha]"	N/A	45.4	0.002	43.42	41/76	Aug-76	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	22	KAJ3375817.1	683	Allomyces arbusculus	>KAJ3375817.1 hypothetical protein GGF31_003022 [Allomyces arbusculus]	N/A	45.8	0.002	54.72	37/53	May-53	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	23	THH07080.1	1448	Phellinidium pouzarii	>THH07080.1 hypothetical protein EW145_g3619 [Phellinidium pouzarii]	N/A	45.8	0.002	34.09	43/88	Oct-88	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	24	CUA70983.1	144	Rhizoctonia solani	>CUA70983.1 hypothetical protein RSOLAG22IIIB_09261 [Rhizoctonia solani]	N/A	44.3	0.002	57.45	33/47	Mar-47	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	25	CAE6365893.1	144	Rhizoctonia solani	>CAE6365893.1 unnamed protein product [Rhizoctonia solani]	N/A	44.3	0.002	57.45	33/47	Mar-47	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	26	CAE6474647.1	144	Rhizoctonia solani	>CAE6474647.1 unnamed protein product [Rhizoctonia solani]	N/A	44.3	0.002	57.45	33/47	Mar-47	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	27	KDN44590.1	216	Rhizoctonia solani	">KDN44590.1 hypothetical protein RSAG8_05355, partial [Rhizoctonia solani"	N/A	44.7	0.003	49.15	39/59	Apr-59	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	28	KAG0643915.1	710	Tuber brumale	>KAG0643915.1 hypothetical protein HOY80DRAFT_1013844 [Tuber brumale]	N/A	45.1	0.003	36	48/100	18/100	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	29	KAF8602179.1	256	Ceratobasidium sp. AG-I	>KAF8602179.1 hypothetical protein BDV93DRAFT_524206 [Ceratobasidium sp. AG-I]	N/A	44.7	0.004	49.02	35/51	Mar-51	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	30	KAH7337603.1	148	Rhizoctonia solani	>KAH7337603.1 hypothetical protein B0J17DRAFT_432122 [Rhizoctonia solani]	N/A	43.9	0.004	44.62	42/65	Apr-65	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	31	XP_031026164.1	109	Synchytrium microbalum	>XP_031026164.1 uncharacterized protein SmJEL517_g01978 [Synchytrium microbalum]	N/A	42.7	0.005	47.46	38/59	May-59	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	32	KAG8731600.1	133	Ceratobasidium sp.	">KAG8731600.1 hypothetical protein FRC11_003386, partial [Ceratobasidium sp."	N/A	43.1	0.005	44.62	42/65	Apr-65	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	33	KAF9951286.1	868	Mortierella alpina	>KAF9951286.1 hypothetical protein BGZ72_007183 [Mortierella alpina]	N/A	44.7	0.005	42.11	41/76	May-76	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	34	KAF8752145.1	148	Rhizoctonia solani	>KAF8752145.1 hypothetical protein RHS01_07905 [Rhizoctonia solani]	N/A	43.1	0.006	46.15	42/65	Apr-65	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	35	KAG8731599.1	148	Ceratobasidium sp. 423	>KAG8731599.1 hypothetical protein FRC11_003385 [Ceratobasidium sp. 423]	N/A	43.1	0.006	53.19	32/47	Mar-47	Query	Subject	Fungal
Antiviral Proteins	IFI6	P09912_blastp_results.txt	P09912	36	CAI2164708.1	247	Funneliformis geosporum	>CAI2164708.1 3737_t:CDS:1 [Funneliformis geosporum]	N/A	43.9	0.006	55.36	37/56	May-56	Query	Subject	Fungal
